user_id,tenure_months,active_days_30d,sessions_30d,family_members,features_used,support_tickets_90d,price_tier,months_since_last_active,autopay,prior_offers,acquisition_channel,mrr,annual_value
85904,4.7,0,1,5,3,0,1,0.53,0,0,paid_search,14.83,177.96
85906,7.0,1,7,4,8,0,0,1.75,0,0,referral,9.13,109.56
85909,8.8,2,5,5,2,0,2,2.09,1,3,organic,21.07,252.84
85912,24.0,6,20,4,6,1,1,2.84,1,1,organic,13.92,167.04
85920,11.4,6,19,2,2,0,0,1.67,1,0,organic,8.22,98.64
85923,8.1,6,13,4,2,1,1,4.0,0,1,organic,13.31,159.72
85931,17.5,5,22,6,2,0,2,5.62,1,1,app_store,24.73,296.76
85936,8.9,5,12,4,6,1,0,0.75,1,0,organic,8.54,102.48
85938,10.8,2,8,4,8,0,0,6.0,0,0,paid_search,9.12,109.44
85956,7.6,4,18,4,3,1,0,4.47,1,0,organic,8.68,104.16
85959,14.3,5,23,1,2,0,0,1.16,1,0,referral,7.77,93.24
85960,16.8,4,2,5,2,1,0,2.51,0,1,organic,9.49,113.88
85961,17.4,5,18,5,6,0,0,1.41,1,1,organic,9.1,109.2
85962,12.3,3,11,5,1,0,0,0.91,1,0,paid_search,8.22,98.64
85972,20.0,6,22,1,5,0,0,1.68,0,1,referral,7.84,94.08
85976,1.1,2,8,2,3,0,1,1.44,0,0,paid_search,14.44,173.28
85978,30.0,3,7,5,1,0,1,1.4,0,0,referral,15.42,185.04
85984,3.5,4,12,1,5,0,1,1.8,1,0,organic,14.28,171.36
85985,16.0,3,2,4,1,1,1,2.72,1,0,organic,15.16,181.92
85987,11.8,5,17,4,1,1,2,2.08,0,0,organic,20.37,244.44
85991,16.2,1,5,4,4,0,1,3.42,1,0,organic,13.14,157.68
85995,8.8,7,11,6,1,1,0,1.97,1,2,referral,9.76,117.12
85998,13.7,0,0,3,2,0,2,5.07,1,0,paid_search,20.79,249.48
86001,41.6,5,12,5,2,0,0,4.67,1,2,paid_search,8.25,99.0
86008,72.0,5,12,4,1,0,2,1.04,1,1,paid_search,20.44,245.28
86009,4.9,4,6,2,3,0,1,1.19,0,1,organic,12.98,155.76
86010,20.7,7,15,3,6,3,0,1.35,0,0,organic,9.01,108.12
86011,28.8,2,7,1,8,1,2,1.17,1,1,paid_search,21.09,253.08
86020,45.6,0,0,3,1,0,1,2.3,0,0,organic,14.63,175.56
86021,36.6,3,0,5,3,0,0,2.69,1,1,paid_search,9.32,111.84
86027,8.7,7,18,5,4,0,0,1.35,1,1,paid_search,8.2,98.4
86030,20.8,5,16,6,8,0,1,0.7,1,1,organic,13.74,164.88
86042,13.3,5,4,3,3,1,0,1.38,1,1,paid_search,7.74,92.88
86045,22.2,3,3,1,8,1,0,3.66,1,1,organic,8.04,96.48
86048,7.2,2,13,2,8,0,0,4.05,1,0,app_store,8.08,96.96
86059,3.9,4,16,5,2,0,0,0.36,1,0,organic,8.6,103.2
86066,28.8,2,5,6,5,0,1,1.71,0,0,paid_search,15.59,187.08
86069,12.7,7,10,1,8,0,0,3.31,1,0,referral,7.6,91.2
86071,7.3,5,13,3,6,2,0,1.13,1,0,paid_search,9.06,108.72
86077,14.5,3,10,6,4,0,0,1.73,1,1,referral,9.74,116.88
86078,33.3,2,10,6,3,0,0,1.18,0,1,organic,9.98,119.76
86081,10.7,3,10,3,6,1,0,3.09,0,2,organic,7.88,94.56
86083,30.6,6,17,2,5,0,0,1.8,1,0,organic,8.19,98.28
86085,21.2,3,8,4,1,0,0,1.61,0,1,referral,8.22,98.64
86086,15.2,4,10,5,5,0,0,1.01,1,0,paid_search,9.12,109.44
86092,42.2,4,13,1,2,0,1,2.1,1,0,paid_search,13.03,156.36
86097,21.3,5,8,1,7,0,0,2.28,1,1,referral,8.16,97.92
86105,1.6,1,10,6,7,0,0,0.65,1,0,organic,9.76,117.12
86110,16.5,1,2,4,3,0,1,0.24,1,0,referral,12.87,154.44
86114,44.6,5,9,2,2,0,0,0.9,1,0,organic,8.26,99.12
86115,30.5,1,4,5,6,1,0,4.7,0,0,organic,9.46,113.52
86126,62.6,2,11,3,4,0,1,1.14,1,1,paid_search,13.04,156.48
86127,10.5,3,12,6,2,0,0,0.49,1,1,paid_search,9.25,111.0
86145,30.5,6,15,3,7,0,1,2.5,1,1,organic,13.3,159.6
86149,3.5,3,8,6,4,1,0,0.73,0,2,organic,9.2,110.4
86161,28.7,1,1,2,3,0,0,1.26,1,1,organic,7.63,91.56
86171,9.6,3,4,2,7,0,1,1.9,1,2,paid_search,12.12,145.44
86175,38.4,4,15,3,6,0,1,4.07,1,0,paid_search,13.81,165.72
86180,7.1,1,0,5,5,0,1,1.63,0,2,paid_search,15.48,185.76
86182,16.9,7,24,1,7,0,1,6.36,1,1,referral,13.6,163.2
86184,38.4,7,16,3,3,2,1,2.01,0,1,organic,12.55,150.6
86189,5.4,2,12,5,8,0,2,3.03,1,1,organic,20.89,250.68
86196,9.4,2,15,6,7,1,1,2.4,1,0,app_store,14.98,179.76
86200,37.2,2,9,6,5,0,1,1.76,1,2,organic,15.99,191.88
86206,31.0,5,18,4,3,0,2,0.21,1,1,organic,19.66,235.92
86216,14.2,3,4,2,1,0,1,0.34,1,0,referral,12.08,144.96
86229,9.1,6,13,6,8,0,2,0.34,1,0,organic,22.77,273.24
86230,12.6,6,22,1,6,0,1,0.95,1,1,organic,14.11,169.32
86236,21.3,3,4,5,3,1,0,9.8,1,0,organic,9.21,110.52
86239,7.9,1,1,2,2,1,1,4.75,1,1,organic,14.47,173.64
86242,2.2,4,11,4,3,0,0,7.16,1,0,referral,8.19,98.28
86247,6.4,0,1,3,4,0,1,1.85,1,1,referral,12.7,152.4
86249,29.7,1,7,3,8,0,0,0.83,1,1,referral,8.66,103.92
86250,20.4,3,13,6,6,1,0,0.02,1,0,referral,8.39,100.68
86255,3.1,2,2,6,4,1,0,0.5,1,2,referral,8.72,104.64
86259,30.4,5,9,6,1,0,0,7.43,1,1,organic,8.59,103.08
86265,6.0,5,18,3,5,0,0,0.95,1,0,organic,8.45,101.4
86273,39.3,5,22,4,5,1,0,9.37,0,0,organic,8.66,103.92
86287,69.0,4,6,2,6,0,0,2.94,0,0,organic,8.09,97.08
86293,9.2,2,4,5,2,0,1,1.94,0,0,organic,15.3,183.6
86297,21.7,1,0,3,5,0,0,0.14,1,1,paid_search,8.33,99.96
86310,1.7,3,8,4,8,0,0,0.97,1,1,app_store,9.11,109.32
86312,31.6,4,8,2,2,1,0,3.41,1,2,organic,7.75,93.0
86317,16.3,3,8,2,3,0,0,1.35,1,0,paid_search,7.44,89.28
86332,39.9,1,4,6,3,0,0,0.55,1,0,organic,8.42,101.04
86336,44.7,3,9,2,5,0,0,4.8,1,1,paid_search,8.49,101.88
86340,14.4,5,19,1,1,1,0,0.14,0,0,organic,7.34,88.08
86342,20.7,2,8,2,4,0,0,2.26,1,0,organic,8.55,102.6
86359,2.8,6,12,2,5,0,0,0.97,1,0,referral,8.97,107.64
86365,11.0,5,12,5,1,1,0,1.88,1,0,referral,9.04,108.48
86376,28.3,4,8,2,1,0,0,0.16,1,0,paid_search,8.3,99.6
86377,17.6,5,7,3,6,0,1,1.47,0,2,app_store,14.85,178.2
86390,21.9,5,8,1,7,0,0,3.19,1,1,paid_search,8.01,96.12
86408,21.5,4,24,3,8,1,0,1.14,0,0,referral,8.14,97.68
86417,16.1,2,9,5,7,0,0,1.85,1,0,organic,9.49,113.88
86420,22.6,3,8,6,2,0,1,2.22,1,1,referral,16.29,195.48
86438,23.1,5,24,2,1,0,1,1.86,1,1,paid_search,14.44,173.28
86451,40.4,4,21,5,2,0,0,1.65,1,1,app_store,9.67,116.04
86453,18.2,2,8,4,6,1,1,3.36,0,1,paid_search,13.38,160.56
86454,19.7,0,1,6,2,0,2,3.4,1,1,organic,23.38,280.56
86455,29.0,4,18,3,2,1,2,2.09,1,1,paid_search,20.72,248.64
86460,12.3,1,1,3,7,0,0,0.81,1,1,app_store,8.09,97.08
86461,23.5,5,10,2,7,0,0,1.69,1,0,organic,8.5,102.0
86462,29.0,4,24,2,1,0,0,1.63,0,0,organic,8.13,97.56
86463,12.5,3,2,6,6,0,1,2.85,0,3,app_store,15.99,191.88
86464,24.2,2,6,6,1,1,1,2.52,1,0,referral,15.99,191.88
86465,5.2,2,9,4,1,0,0,2.73,1,0,organic,9.1,109.2
86470,33.3,1,1,6,8,0,0,0.72,1,0,paid_search,8.85,106.2
86472,9.3,4,8,1,4,1,0,0.95,1,0,paid_search,7.88,94.56
86474,39.1,2,5,5,1,1,1,2.13,0,0,organic,13.62,163.44
86482,32.9,3,9,2,2,1,1,0.27,1,1,referral,12.73,152.76
86489,23.9,6,12,3,1,0,1,1.19,1,0,organic,13.19,158.28
86490,2.5,2,5,1,1,1,2,1.68,1,0,organic,20.57,246.84
86495,11.8,4,11,3,8,0,0,3.45,0,0,paid_search,8.94,107.28
86509,10.0,5,11,2,4,0,0,0.85,1,0,organic,8.27,99.24
86519,10.9,1,3,6,5,1,1,1.85,1,0,paid_search,16.39,196.68
86522,24.2,2,5,3,6,1,0,1.93,1,0,referral,8.13,97.56
86531,4.6,6,36,6,3,0,0,0.16,0,0,app_store,10.07,120.84
86533,10.9,7,35,4,8,1,1,3.74,1,0,organic,14.42,173.04
86536,32.1,6,23,2,2,0,1,5.62,1,0,organic,14.2,170.4
86551,18.6,5,9,1,5,0,0,0.94,0,1,app_store,7.2,86.4
86558,33.4,4,17,3,3,3,1,3.81,1,0,app_store,13.68,164.16
86563,12.0,4,7,1,6,0,1,0.32,1,2,paid_search,11.82,141.84
86570,29.2,2,7,6,2,0,0,0.49,1,1,paid_search,9.94,119.28
86572,7.0,0,5,3,8,0,1,2.99,1,1,paid_search,13.48,161.76
86574,10.3,2,0,3,5,2,0,2.48,1,2,organic,8.64,103.68
86576,18.0,1,4,5,3,0,1,2.31,0,1,paid_search,15.02,180.24
86588,4.9,2,4,1,1,1,1,6.34,0,1,organic,14.27,171.24
86591,7.1,2,0,2,1,0,1,3.36,1,1,paid_search,13.23,158.76
86598,29.5,2,2,4,4,0,0,0.62,1,0,paid_search,8.99,107.88
86601,15.8,3,5,6,1,0,1,0.59,0,1,referral,16.2,194.4
86606,23.4,6,16,4,2,0,1,0.67,1,0,organic,13.86,166.32
86617,15.3,4,11,6,7,0,2,1.68,1,0,organic,22.72,272.64
86619,3.4,1,4,5,8,0,2,0.46,1,0,referral,21.17,254.04
86620,13.0,6,16,6,7,0,1,1.09,1,0,organic,13.77,165.24
86622,30.1,5,19,1,5,0,0,4.48,0,0,app_store,7.88,94.56
86626,12.4,4,15,5,3,0,2,0.8,1,0,organic,21.32,255.84
86627,16.2,1,3,6,5,0,0,1.84,1,1,app_store,9.72,116.64
86633,12.0,4,5,3,6,2,0,1.29,1,0,organic,8.42,101.04
86635,29.7,3,7,1,2,0,0,0.07,0,1,organic,8.19,98.28
86636,7.4,5,17,1,5,0,1,2.03,0,1,referral,13.35,160.2
86639,8.5,0,7,6,3,1,1,1.76,1,0,organic,15.47,185.64
86645,15.4,3,3,5,3,0,1,2.25,1,0,organic,13.94,167.28
86657,38.4,3,22,1,4,0,1,4.64,1,0,paid_search,14.26,171.12
86658,9.3,7,14,4,8,0,0,0.86,0,0,organic,8.57,102.84
86672,29.8,1,4,5,8,0,0,2.56,1,0,organic,8.26,99.12
86676,8.4,6,36,5,3,0,0,0.69,0,0,app_store,9.0,108.0
86688,6.0,5,19,1,4,0,0,0.51,1,1,paid_search,7.77,93.24
86694,4.3,2,0,4,7,0,2,1.11,1,0,organic,22.6,271.2
86699,13.8,4,6,5,5,0,0,2.31,1,1,referral,9.08,108.96
86704,6.1,5,16,3,4,0,0,4.98,1,1,organic,7.64,91.68
86707,37.0,1,7,4,2,0,1,0.1,1,1,organic,13.64,163.68
86708,23.0,2,6,4,6,4,0,4.25,1,0,organic,8.72,104.64
86713,20.8,6,18,5,8,0,0,2.51,1,0,organic,8.89,106.68
86735,30.7,1,6,4,4,0,0,4.11,1,0,organic,8.2,98.4
86740,4.3,3,6,5,5,0,2,4.61,1,0,organic,20.99,251.88
86748,25.0,4,7,6,6,0,0,5.4,1,0,organic,9.97,119.64
86762,8.7,5,17,2,1,1,1,0.1,1,1,organic,13.11,157.32
86773,10.8,5,23,6,2,0,1,0.44,0,1,paid_search,15.3,183.6
86779,38.7,3,9,3,4,0,1,3.67,1,1,organic,13.26,159.12
86780,34.0,1,3,2,6,1,1,0.95,0,2,paid_search,14.2,170.4
86782,17.3,7,28,1,1,0,2,2.54,1,0,paid_search,21.63,259.56
86783,6.3,5,12,5,6,0,0,4.18,0,1,organic,8.36,100.32
86787,60.3,5,21,6,1,0,0,4.62,1,1,organic,9.53,114.36
86791,22.4,3,6,1,1,0,0,1.17,0,1,app_store,8.23,98.76
86803,15.7,4,9,5,3,1,0,2.8,0,0,organic,9.68,116.16
86810,27.3,5,11,6,5,1,1,2.06,1,0,app_store,13.97,167.64
86811,16.3,0,3,5,8,0,1,1.69,1,0,referral,15.49,185.88
86813,15.6,3,5,3,7,2,1,0.46,1,0,organic,13.42,161.04
86814,2.2,3,5,1,5,1,1,0.24,0,0,referral,14.16,169.92
86822,10.3,0,0,2,6,0,0,4.91,1,1,paid_search,7.61,91.32
86823,7.9,2,10,5,2,1,0,1.51,1,1,referral,8.21,98.52
86824,12.2,1,10,2,8,1,0,4.01,0,1,referral,8.31,99.72
86828,38.3,4,12,1,8,0,1,2.06,1,0,referral,12.73,152.76
86833,19.4,2,8,2,2,0,2,2.23,0,1,paid_search,20.93,251.16
86836,2.5,5,9,4,8,1,1,0.54,0,0,organic,13.53,162.36
86843,32.1,5,21,3,2,0,1,4.59,1,0,referral,13.05,156.6
86848,21.7,1,7,6,8,0,0,1.28,1,0,organic,8.59,103.08
86855,21.3,2,3,1,3,0,0,0.34,1,0,organic,7.53,90.36
86859,8.8,0,0,1,8,0,1,0.2,1,0,paid_search,13.28,159.36
86862,14.8,5,10,5,2,0,0,5.17,0,2,organic,9.66,115.92
86863,3.0,7,17,4,3,0,0,4.47,1,0,referral,9.35,112.2
86874,23.9,2,4,5,7,0,1,2.9,1,0,referral,13.63,163.56
86880,3.5,4,3,5,4,1,1,0.46,0,0,app_store,13.7,164.4
86882,18.0,7,29,6,3,0,0,4.27,1,2,organic,8.68,104.16
86890,16.6,5,12,4,1,1,1,2.25,0,1,paid_search,15.25,183.0
86894,13.8,3,10,5,5,2,1,1.79,0,0,organic,13.63,163.56
86898,9.3,2,10,2,4,1,1,1.16,1,0,organic,14.46,173.52
86900,7.8,5,16,1,3,0,2,4.33,1,0,organic,19.74,236.88
86910,8.8,5,15,6,7,0,0,1.24,1,1,referral,9.11,109.32
86917,7.5,0,3,3,3,0,0,0.75,0,1,referral,8.61,103.32
86937,19.8,0,1,4,1,1,1,3.0,1,0,paid_search,12.84,154.08
86946,8.8,7,14,1,1,0,1,1.07,1,0,app_store,13.33,159.96
86948,16.8,6,26,3,6,0,1,1.22,0,0,paid_search,12.69,152.28
86958,22.5,3,5,4,2,1,1,1.84,1,0,organic,13.85,166.2
86961,22.9,2,4,4,3,0,1,0.3,1,0,paid_search,14.39,172.68
86965,15.8,5,2,6,2,0,1,1.51,1,0,app_store,14.77,177.24
86968,9.9,5,15,3,5,1,0,0.6,0,0,paid_search,7.69,92.28
86971,15.6,1,3,6,3,1,0,5.0,1,1,organic,8.68,104.16
86972,30.9,4,19,5,2,1,0,0.32,1,0,paid_search,9.26,111.12
86988,2.7,7,22,6,5,0,0,0.08,0,1,organic,8.39,100.68
86990,7.6,2,0,6,2,0,0,1.84,1,1,referral,9.05,108.6
86997,12.7,3,13,3,4,0,0,0.88,1,0,organic,7.92,95.04
87000,43.7,2,0,6,5,1,1,0.14,0,2,paid_search,15.66,187.92
87004,27.5,2,13,5,6,0,1,2.4,1,0,organic,15.99,191.88
87006,2.8,3,12,6,3,0,2,0.57,1,0,paid_search,21.07,252.84
87007,57.5,3,8,2,8,2,2,0.57,0,1,referral,20.08,240.96
87009,26.5,3,2,1,4,0,0,0.53,0,0,paid_search,8.57,102.84
87011,1.9,6,10,2,2,0,1,0.7,1,0,referral,13.84,166.08
87013,40.3,2,1,4,4,1,0,0.19,1,0,organic,8.89,106.68
87015,34.1,4,11,2,4,0,1,0.34,0,0,paid_search,12.95,155.4
87017,3.5,1,1,4,4,0,0,6.71,1,0,organic,8.1,97.2
87025,32.7,1,12,2,4,0,0,4.42,1,0,referral,7.62,91.44
87029,5.8,2,6,4,4,1,1,1.33,0,0,organic,15.35,184.2
87032,13.8,3,0,5,7,0,0,2.81,1,0,organic,8.95,107.4
87034,10.7,6,9,4,3,0,2,1.86,1,0,paid_search,20.44,245.28
87038,14.5,3,8,4,5,0,1,1.2,0,0,organic,13.32,159.84
87039,65.7,5,13,2,1,0,0,0.2,1,0,paid_search,7.79,93.48
87043,18.3,3,4,3,8,0,0,0.58,1,1,paid_search,8.64,103.68
87044,3.2,1,5,4,5,1,1,3.4,1,1,organic,15.02,180.24
87052,15.3,6,18,1,1,0,1,2.05,0,0,organic,11.88,142.56
87065,28.5,1,1,5,1,1,0,3.88,1,1,organic,8.84,106.08
87066,7.0,5,19,4,4,0,0,3.41,1,0,organic,8.24,98.88
87068,3.2,0,0,4,5,0,1,4.37,1,2,referral,14.02,168.24
87071,3.4,3,7,2,5,0,0,0.1,1,1,paid_search,8.41,100.92
87073,69.0,3,11,6,4,0,1,0.96,0,1,paid_search,15.22,182.64
87076,31.4,3,10,4,4,2,0,5.49,1,1,organic,9.08,108.96
87077,15.5,0,2,6,3,0,1,1.54,0,0,referral,15.01,180.12
87079,11.5,1,1,5,7,0,1,4.19,1,0,referral,14.62,175.44
87082,12.1,2,2,6,6,0,0,0.09,0,3,referral,9.97,119.64
87093,10.5,7,15,2,7,0,0,1.07,1,0,organic,8.61,103.32
87094,1.2,5,15,1,2,0,1,0.6,1,0,paid_search,12.72,152.64
87102,18.2,3,8,1,4,1,0,2.33,1,1,organic,7.67,92.04
87114,6.7,6,25,4,4,0,0,0.47,0,0,organic,8.36,100.32
87119,12.4,3,8,2,7,1,1,3.33,0,0,referral,12.84,154.08
87122,25.1,2,6,6,5,1,0,1.8,1,0,organic,8.46,101.52
87124,17.7,5,12,2,6,1,0,1.58,1,1,organic,8.87,106.44
87132,28.8,2,9,5,4,0,0,6.52,1,1,organic,8.95,107.4
87133,37.1,1,4,5,4,0,1,1.81,1,0,referral,14.84,178.08
87146,12.4,6,15,2,3,0,0,4.12,0,0,referral,8.24,98.88
87152,30.6,2,5,3,3,0,1,3.66,0,0,organic,14.53,174.36
87153,61.3,7,21,5,7,0,0,2.2,1,0,paid_search,8.98,107.76
87168,10.8,3,5,3,2,1,0,4.9,1,0,paid_search,7.64,91.68
87172,24.4,2,12,6,6,0,2,3.27,1,1,organic,24.91,298.92
87173,17.3,6,18,2,7,1,2,1.07,1,0,paid_search,21.23,254.76
87187,9.9,2,8,4,6,0,1,2.82,0,0,paid_search,14.12,169.44
87189,10.4,1,0,4,7,0,0,2.72,1,0,paid_search,8.8,105.6
87195,0.6,7,24,6,5,0,1,2.34,0,1,paid_search,15.53,186.36
87200,6.7,5,15,3,7,1,1,3.76,1,1,organic,13.16,157.92
87208,30.7,4,6,6,2,0,1,1.86,1,2,app_store,14.18,170.16
87212,17.4,1,3,3,6,0,1,1.06,0,2,organic,14.91,178.92
87216,30.6,2,0,5,6,0,0,3.37,1,1,referral,9.36,112.32
87224,7.9,2,7,1,3,0,1,3.91,0,1,paid_search,12.45,149.4
87230,12.5,1,0,1,3,0,1,4.2,0,1,paid_search,12.04,144.48
87231,15.9,1,7,5,3,0,0,1.35,0,0,referral,8.82,105.84
87234,8.1,2,4,1,1,0,0,2.9,1,1,organic,8.18,98.16
87238,6.3,4,14,3,6,1,0,2.98,1,0,organic,7.87,94.44
87239,4.1,5,19,2,8,0,1,4.59,1,1,paid_search,12.14,145.68
87248,12.8,3,2,1,2,0,2,0.2,1,0,paid_search,19.58,234.96
87250,31.6,5,17,3,6,0,1,1.59,1,0,organic,14.31,171.72
87253,14.0,4,8,3,8,0,1,1.38,1,0,referral,13.88,166.56
87257,10.9,1,3,1,4,0,0,3.95,1,0,referral,7.3,87.6
87258,3.4,2,6,3,1,0,1,0.19,1,4,referral,13.44,161.28
87260,20.1,3,3,2,2,0,0,1.18,0,1,organic,7.55,90.6
87262,2.4,7,28,6,4,1,0,3.14,0,0,organic,8.44,101.28
87265,34.4,3,12,3,2,1,0,3.29,1,1,referral,7.79,93.48
87272,10.8,2,0,2,7,0,0,1.7,1,1,organic,8.3,99.6
87277,6.7,3,10,3,5,0,0,0.92,1,3,referral,8.41,100.92
87279,6.4,2,13,5,8,0,1,2.5,1,1,app_store,13.29,159.48
87284,9.4,5,5,6,7,0,0,0.81,1,3,referral,8.87,106.44
87285,20.3,7,21,5,2,0,1,2.33,1,0,referral,14.59,175.08
87294,6.8,7,32,5,2,1,1,0.32,1,0,organic,15.44,185.28
87302,13.5,1,5,2,3,1,1,1.34,0,2,referral,14.27,171.24
87303,1.2,4,16,6,2,0,0,1.35,1,1,organic,9.5,114.0
87305,24.0,5,17,6,4,2,0,1.34,0,1,organic,9.89,118.68
87310,9.2,7,16,2,7,0,1,0.29,0,1,organic,13.24,158.88
87312,23.8,1,0,6,7,0,0,2.2,0,0,organic,8.35,100.2
87317,41.7,1,1,3,8,2,1,2.35,1,1,paid_search,13.44,161.28
87326,13.7,7,27,3,1,0,0,0.26,0,1,paid_search,7.65,91.8
87327,28.8,2,10,6,5,1,0,0.13,1,1,organic,9.52,114.24
87329,17.2,4,11,3,1,0,2,1.68,0,0,app_store,20.93,251.16
87330,22.0,6,16,2,6,0,1,8.55,1,0,referral,13.17,158.04
87331,10.5,3,2,1,6,0,1,4.76,1,1,organic,14.01,168.12
87338,35.4,0,1,1,5,1,2,0.25,1,2,referral,21.69,260.28
87339,16.0,7,19,3,6,1,0,0.27,0,1,paid_search,8.78,105.36
87340,20.2,1,5,6,3,1,2,1.53,1,2,organic,22.72,272.64
87351,21.2,5,15,6,8,0,0,0.11,1,0,paid_search,9.02,108.24
87355,8.3,6,15,3,6,1,0,4.58,0,1,organic,7.77,93.24
87362,18.0,0,1,4,6,0,0,1.17,1,0,paid_search,8.46,101.52
87369,35.6,4,16,1,4,0,0,0.25,0,1,organic,8.64,103.68
87372,7.9,4,12,6,6,2,0,1.94,1,1,paid_search,9.16,109.92
87374,6.8,0,1,1,1,0,0,3.66,1,0,referral,8.5,102.0
87379,4.2,5,16,6,6,0,0,1.06,0,2,paid_search,9.62,115.44
87384,6.5,0,2,3,7,0,2,2.97,1,0,referral,22.9,274.8
87390,43.0,2,4,6,7,1,1,0.74,0,0,organic,15.12,181.44
87399,54.1,1,0,2,3,1,1,0.74,1,0,organic,14.31,171.72
87412,12.7,5,13,1,2,0,1,2.53,0,2,organic,14.19,170.28
87418,16.6,3,9,2,4,0,1,0.76,1,0,paid_search,13.29,159.48
87424,23.9,1,4,5,3,0,0,0.24,1,1,organic,8.52,102.24
87427,2.6,2,3,5,3,0,0,2.74,1,0,organic,9.45,113.4
87438,33.4,3,8,3,3,1,1,3.17,1,0,organic,14.05,168.6
87440,32.8,3,13,5,3,1,0,5.28,0,0,paid_search,9.04,108.48
87443,24.7,2,16,2,2,0,1,0.05,1,1,paid_search,14.05,168.6
87447,24.4,2,6,2,5,0,0,3.15,1,1,organic,8.43,101.16
87452,4.5,7,20,6,1,0,2,1.12,0,0,paid_search,23.17,278.04
87453,12.4,6,23,5,4,0,0,0.57,1,0,paid_search,9.21,110.52
87465,18.5,6,15,2,5,0,0,2.92,1,0,referral,8.65,103.8
87479,20.8,5,21,2,8,0,0,2.67,1,1,organic,8.86,106.32
87485,23.5,3,10,1,7,0,0,4.63,0,0,app_store,8.77,105.24
87504,8.0,5,8,3,1,0,1,1.91,0,0,organic,14.99,179.88
87521,41.7,1,9,3,4,0,0,0.21,1,1,organic,8.17,98.04
87531,13.2,2,7,2,1,0,2,0.29,1,1,referral,18.84,226.08
87535,21.7,6,20,3,1,0,1,1.6,1,0,organic,13.02,156.24
87538,3.7,2,13,4,2,1,1,1.13,0,0,organic,13.41,160.92
87539,13.6,7,13,1,7,0,2,0.49,1,0,paid_search,19.08,228.96
87546,8.8,3,11,3,8,0,0,0.18,0,0,referral,9.14,109.68
87549,33.9,5,15,3,3,1,1,0.33,1,0,referral,12.89,154.68
87553,10.1,5,23,3,6,2,1,2.96,1,1,referral,13.85,166.2
87558,52.8,1,0,6,8,0,0,3.54,0,0,referral,10.08,120.96
87562,11.5,6,23,2,3,0,0,1.94,0,1,organic,8.49,101.88
87568,12.3,4,16,6,3,1,0,2.97,1,0,app_store,8.97,107.64
87570,24.2,6,10,1,4,0,0,2.47,1,1,paid_search,7.92,95.04
87573,14.5,5,20,6,8,1,1,0.44,1,0,paid_search,16.42,197.04
87578,4.6,2,10,3,8,1,0,1.6,1,1,organic,8.69,104.28
87587,38.4,7,21,1,8,0,0,6.84,1,1,paid_search,8.63,103.56
87596,4.1,1,13,5,7,0,0,5.15,1,0,organic,8.79,105.48
87608,19.4,2,11,5,5,0,0,0.92,1,0,paid_search,8.3,99.6
87609,20.4,6,16,4,7,0,1,3.51,1,0,app_store,13.48,161.76
87610,9.7,7,16,1,4,0,0,0.45,1,0,paid_search,8.39,100.68
87616,24.6,3,7,4,3,1,1,0.85,1,1,paid_search,13.43,161.16
87620,25.4,0,2,1,8,0,2,3.56,1,1,paid_search,21.32,255.84
87625,15.6,3,6,3,1,1,0,1.34,0,1,paid_search,8.34,100.08
87631,9.3,2,3,6,8,0,0,1.08,1,0,paid_search,9.34,112.08
87632,2.9,3,8,4,5,0,2,4.93,1,0,referral,20.82,249.84
87641,24.8,5,11,5,6,1,1,1.17,1,0,paid_search,13.18,158.16
87646,6.8,4,23,5,6,0,0,0.52,0,1,referral,8.47,101.64
87651,16.3,4,17,6,6,1,1,0.46,1,0,paid_search,15.48,185.76
87654,15.9,3,2,3,6,1,1,2.28,0,1,paid_search,14.95,179.4
87672,7.2,6,18,2,5,0,1,3.79,1,0,organic,14.08,168.96
87673,8.4,0,0,3,5,0,1,6.95,1,1,paid_search,14.56,174.72
87674,17.9,5,11,4,1,1,1,0.62,0,0,referral,13.73,164.76
87680,7.8,5,12,1,5,0,1,1.78,0,0,paid_search,13.19,158.28
87681,50.2,7,32,6,5,0,1,3.81,1,1,organic,15.5,186.0
87708,39.5,4,14,1,4,0,0,3.62,1,0,organic,7.35,88.2
87715,18.9,1,6,6,6,0,0,2.4,1,1,organic,8.93,107.16
87718,7.3,4,21,3,3,2,1,1.61,0,0,organic,13.49,161.88
87729,28.5,2,1,3,7,0,0,0.86,1,1,organic,9.04,108.48
87737,19.6,6,12,1,2,1,0,1.13,0,0,paid_search,8.33,99.96
87741,25.0,6,17,4,4,1,1,1.19,1,1,referral,13.45,161.4
87747,4.0,2,6,1,8,0,2,1.74,1,0,organic,21.93,263.16
87748,13.5,1,12,4,3,1,0,1.15,1,0,referral,8.81,105.72
87762,1.2,1,6,4,1,0,1,1.81,1,1,referral,15.08,180.96
87768,26.7,4,18,3,1,1,0,1.22,1,1,referral,7.71,92.52
87770,24.0,7,29,6,3,0,0,4.73,1,0,paid_search,9.11,109.32
87774,22.4,3,11,2,2,1,0,1.12,1,1,referral,7.56,90.72
87775,26.9,2,5,6,3,0,0,1.24,1,1,app_store,9.6,115.2
87777,15.4,4,7,2,6,0,1,4.91,0,0,paid_search,14.66,175.92
87780,21.4,1,1,3,4,0,1,2.25,1,1,paid_search,13.55,162.6
87784,28.7,2,5,4,1,0,1,0.69,0,1,organic,13.51,162.12
87785,7.9,7,19,2,1,1,0,1.01,1,1,referral,8.7,104.4
